algorithm,budget,coverage,cost_per_coverage,time
k=1,200,17,11.1765,22
k=2,200,17,11.1765,1113
greedy,200,15,12.0667,1
random,200,5,38.4,0
bad_greedy,200,15,12.0667,0
k=1,200,15,12.0667,22
k=2,200,15,12.0667,1121
greedy,200,15,13,1
random,200,3,64,0
bad_greedy,200,7,22.4286,0
k=1,200,15,13,23
k=2,200,15,13,1129
greedy,200,13,14,1
random,200,10,18,0
bad_greedy,200,6,25.8333,0
k=1,200,13,14,22
k=2,200,13,14,1121
greedy,200,14,14.2143,1
random,200,1,176,0
bad_greedy,200,10,16.8,0
k=1,200,14,14.2143,22
k=2,200,14,14.2143,1115
greedy,200,8,21.875,0
random,200,2,99.5,0
bad_greedy,200,5,36.2,0
k=1,200,8,21.875,23
k=2,200,8,21.875,1106
greedy,200,11,17.3636,0
random,200,3,63.6667,0
bad_greedy,200,9,20.8889,0
k=1,200,11,17.3636,22
k=2,200,11,17.3636,1179
greedy,200,11,17.1818,1
random,200,6,32.6667,0
bad_greedy,200,9,22.2222,0
k=1,200,11,17.1818,24
k=2,200,11,17.1818,1189
greedy,200,18,10.6111,1
random,200,8,23,0
bad_greedy,200,13,13,0
k=1,200,18,10.6111,23
k=2,200,18,10.6111,1162
greedy,200,12,14.8333,0
random,200,5,38.6,0
bad_greedy,200,8,23.5,0
k=1,200,12,14.8333,23
k=2,200,12,14.8333,1124
greedy,300,17,17.0588,0
random,300,7,42.8571,0
bad_greedy,300,10,29.8,0
k=1,300,17,17.0588,22
k=2,300,17,17.0588,1109
greedy,300,14,20.8571,1
random,300,4,74.5,0
bad_greedy,300,8,35.625,0
k=1,300,14,20.8571,22
k=2,300,14,20.8571,1143
greedy,300,15,19.6,1
random,300,3,98,0
bad_greedy,300,12,21.8333,0
k=1,300,15,19.2667,23
k=2,300,15,19.2667,1127
greedy,300,16,18.5,1
random,300,7,38.7143,0
bad_greedy,300,12,22,0
k=1,300,16,18.4375,23
k=2,300,16,18.4375,1141
greedy,300,17,16.9412,0
random,300,6,47,0
bad_greedy,300,12,22,0
k=1,300,17,16.9412,21
k=2,300,17,16.9412,1169
greedy,300,18,16,1
random,300,7,40,0
bad_greedy,300,15,19.2667,0
k=1,300,18,16,23
k=2,300,18,15.8889,1167
greedy,300,17,16.5882,1
random,300,2,150,0
bad_greedy,300,16,18.25,0
k=1,300,17,16.5882,22
k=2,300,17,16.5882,1103
greedy,300,15,19.6,0
random,300,2,142,0
bad_greedy,300,11,26.2727,0
k=1,300,15,19.6,22
k=2,300,15,19.6,1126
greedy,300,21,14,0
random,300,4,69.75,0
bad_greedy,300,14,20.5714,0
k=1,300,21,14,22
k=2,300,21,14,1095
greedy,300,17,17.0588,1
random,300,3,98.3333,0
bad_greedy,300,11,24.9091,0
k=1,300,17,17.0588,22
k=2,300,17,17.0588,1123
greedy,300,12,23.1667,0
random,300,4,69.5,0
bad_greedy,300,9,29.7778,0
k=1,300,12,23.1667,22
k=2,300,12,23.1667,1142
greedy,300,25,11.6,1
random,300,8,36,0
bad_greedy,300,17,15.8235,0
k=1,300,25,11.6,23
k=2,300,25,11.6,1112
greedy,300,17,16.5294,0
random,300,7,39.7143,0
bad_greedy,300,11,26.0909,0
k=1,300,17,16.5294,23
k=2,300,17,16.5294,1124
greedy,300,15,19.5333,0
random,300,5,58.6,0
bad_greedy,300,11,23.7273,0
k=1,300,15,19.5333,22
k=2,300,15,19.5333,1082
greedy,300,15,19.4,0
random,300,4,68.25,0
bad_greedy,300,11,22.6364,0
k=1,300,15,19.4,23
k=2,300,15,19.4,1095
greedy,300,18,15.6111,0
random,300,9,32.8889,0
bad_greedy,300,14,18.0714,0
k=1,300,18,15.6111,22
k=2,300,18,15.6111,1094
greedy,300,19,15,1
random,300,3,98.3333,0
bad_greedy,300,15,17.6,0
k=1,300,19,14.4737,21
k=2,300,19,14.4737,1077
greedy,300,18,15.8889,0
random,300,9,31.4444,0
bad_greedy,300,15,17.0667,0
k=1,300,18,15.8889,21
k=2,300,18,15.8889,1085
greedy,300,15,17.8,0
random,300,4,71.5,0
bad_greedy,300,12,24.3333,0
k=1,300,16,18.5,22
k=2,300,16,18.375,1097
greedy,300,15,19.2,0
random,300,5,58.6,0
bad_greedy,300,10,27,0
k=1,300,15,19.2,21
k=2,300,15,19.2,1085
greedy,300,18,16.6111,0
random,300,3,98.6667,0
bad_greedy,300,13,19.7692,0
k=1,300,18,16.5,22
k=2,300,18,16.5,1096
greedy,300,19,14.4211,1
random,300,7,42.1429,0
bad_greedy,300,13,21.6154,0
k=1,300,20,14.75,22
k=2,300,20,14.75,1090
greedy,300,15,19.0667,0
random,300,3,98.3333,0
bad_greedy,300,12,22.1667,0
k=1,300,15,19.0667,24
k=2,300,15,19.0667,1115
greedy,300,23,12.3478,1
random,300,2,143.5,0
bad_greedy,300,16,16.5625,0
k=1,300,23,12.3478,22
k=2,300,23,12.3478,1088
greedy,300,19,15.7368,1
random,300,4,67,0
bad_greedy,300,14,19.0714,0
k=1,300,19,15.3684,22
k=2,300,19,15.3684,1115
greedy,300,18,16.6111,0
random,300,6,47.6667,0
bad_greedy,300,14,20.1429,0
k=1,300,18,16.6111,23
k=2,300,18,16.6111,1119
greedy,300,17,16.2941,0
random,300,2,141,0
bad_greedy,300,13,22.5385,0
k=1,300,18,16.2778,23
k=2,300,18,15.1667,1110
greedy,300,13,22.1538,0
random,300,5,57.4,0
bad_greedy,300,9,30.3333,0
k=1,300,13,22.1538,23
k=2,300,13,22.1538,1125
greedy,300,19,15.7368,0
random,300,9,32,0
bad_greedy,300,14,18.0714,0
k=1,300,19,15.7368,22
k=2,300,19,15.7368,1107
greedy,300,18,15.6111,0
random,300,9,32.4444,0
bad_greedy,300,17,15.6471,0
k=1,300,18,15.6111,22
k=2,300,18,15.6111,1098
greedy,300,21,14.1429,0
random,300,9,33.1111,0
bad_greedy,300,14,17.7143,0
k=1,300,21,14.1429,22
k=2,300,21,14.1429,1082
greedy,300,21,13.8095,0
random,300,6,49.5,0
bad_greedy,300,19,13.8421,0
k=1,300,21,13.8095,22
k=2,300,21,13.8095,1092
greedy,300,21,13.7619,0
random,300,4,73.25,0
bad_greedy,300,15,17.8667,0
k=1,300,21,13,22
k=2,300,21,13,1092
greedy,300,20,14.65,1
random,300,13,22.7692,0
bad_greedy,300,17,15.2941,0
k=1,300,20,14.65,21
k=2,300,20,14.65,1072
greedy,300,16,17.625,0
random,300,6,48.8333,0
bad_greedy,300,13,20.8462,0
k=1,300,16,17.625,22
k=2,300,16,17.625,1096
greedy,300,17,16.8824,1
random,300,5,59.6,0
bad_greedy,300,10,28.1,0
k=1,300,17,16.8824,23
k=2,300,17,16.8824,1121
greedy,300,18,15.9444,0
random,300,8,37,0
bad_greedy,300,15,17.3333,0
k=1,300,18,15.7778,22
k=2,300,18,15.7778,1112
greedy,300,19,15.4737,1
random,300,6,47.1667,0
bad_greedy,300,10,28.1,0
k=1,300,19,15.4737,22
k=2,300,19,15.4737,1090
greedy,300,14,19.2143,0
random,300,1,290,0
bad_greedy,300,13,20.3846,0
k=1,300,14,19.2143,21
k=2,300,14,19.2143,1088
greedy,300,15,18.8667,0
random,300,8,36.125,0
bad_greedy,300,12,21.3333,0
k=1,300,15,18.8667,21
k=2,300,15,18.8667,1088
greedy,300,18,15.3333,1
random,300,9,32.4444,0
bad_greedy,300,14,21.4286,0
k=1,300,18,15.3333,21
k=2,300,18,15.3333,1079
greedy,300,16,18.75,0
random,300,3,93.3333,0
bad_greedy,300,14,21.1429,0
k=1,300,16,17.5625,21
k=2,300,16,17.5,1092
greedy,300,17,16.3529,0
random,300,8,34.25,0
bad_greedy,300,15,19.7333,0
k=1,300,17,16.3529,21
k=2,300,17,16.3529,1094
greedy,300,17,17.5294,0
random,300,7,42.7143,0
bad_greedy,300,12,21.8333,0
k=1,300,17,17.5294,22
k=2,300,17,17.5294,1073
greedy,300,21,13.381,0
random,300,6,46,0
bad_greedy,300,18,14.6667,0
k=1,300,21,13.0952,21
k=2,300,22,13.5,1082
greedy,300,16,17.8125,1
random,300,6,48.8333,0
bad_greedy,300,10,26.8,0
k=1,300,16,17.8125,21
k=2,300,16,17.8125,1087
greedy,300,16,17.125,0
random,300,3,97.3333,0
bad_greedy,300,14,18.2857,0
k=1,300,17,17.5294,21
k=2,300,17,17.5294,1094
greedy,300,17,16.9412,0
random,300,4,70,0
bad_greedy,300,12,24.0833,0
k=1,300,17,16.9412,22
k=2,300,17,16.9412,1084
greedy,300,14,21.0714,0
random,300,4,66.5,0
bad_greedy,300,10,24.9,0
k=1,300,14,20.3571,23
k=2,300,14,20.3571,1121
greedy,300,18,16.3889,0
random,300,7,40,0
bad_greedy,300,11,26.5455,0
k=1,300,18,16.3889,22
k=2,300,18,16.3889,1109
greedy,300,15,18.9333,1
random,300,7,42.4286,0
bad_greedy,300,9,29.5556,0
k=1,300,15,18.9333,22
k=2,300,15,18.9333,1112
greedy,300,19,15.0526,0
random,300,5,57.2,0
bad_greedy,300,14,21.0714,0
k=1,300,19,15.0526,22
k=2,300,19,15.0526,1077
greedy,300,17,17.0588,0
random,300,5,57.4,0
bad_greedy,300,15,19.3333,0
k=1,300,17,16.5294,22
k=2,300,17,16.5294,1075
greedy,300,14,19.7857,1
random,300,6,49.1667,0
bad_greedy,300,9,28.6667,0
k=1,300,14,19.7857,22
k=2,300,14,19.7857,1087
greedy,300,17,16.7059,0
random,300,2,128,0
bad_greedy,300,13,19.6923,0
k=1,300,17,16.6471,22
k=2,300,17,16.6471,1079
greedy,300,18,16.1111,1
random,300,6,48.5,0
bad_greedy,300,14,19.6429,0
k=1,300,18,16,21
k=2,300,18,16,1080
greedy,300,22,13.5455,0
random,300,9,31.3333,0
bad_greedy,300,20,14.85,0
k=1,300,22,13.5455,22
k=2,300,22,13.5455,1079
greedy,300,17,17.2353,0
random,300,2,123,0
bad_greedy,300,14,18.6429,0
k=1,300,17,17.2353,22
k=2,300,17,17.2353,1096
greedy,300,16,18.125,1
random,300,6,49,0
bad_greedy,300,14,18.6429,0
k=1,300,16,18.125,22
k=2,300,16,18.125,1088
greedy,300,19,14.4737,0
random,300,8,35.125,0
bad_greedy,300,15,18,0
k=1,300,20,14.9,22
k=2,300,20,14.9,1082
greedy,300,21,13.619,0
random,300,9,31.8889,0
bad_greedy,300,17,15.2353,0
k=1,300,21,13.619,21
k=2,300,21,13.619,1068
greedy,300,16,17.5625,0
random,300,5,57,0
bad_greedy,300,11,26.1818,0
k=1,300,16,17.5625,22
k=2,300,16,17.5625,1084
greedy,300,17,16,0
random,300,8,35.25,0
bad_greedy,300,13,19.3077,0
k=1,300,17,16,21
k=2,300,17,16,1086
greedy,300,17,16.9412,1
random,300,6,46.5,0
bad_greedy,300,12,23.5833,0
k=1,300,17,16.1765,22
k=2,300,17,16.1765,1092
greedy,300,15,18.8667,0
random,300,7,39,0
bad_greedy,300,11,24.3636,0
k=1,300,15,18.8667,22
k=2,300,15,18.8667,1117
greedy,300,19,15.2632,1
random,300,4,67.5,0
bad_greedy,300,13,20.3077,0
k=1,300,19,15.2632,26
k=2,300,19,14.7895,1339
greedy,300,16,18.0625,1
random,300,7,41,0
bad_greedy,300,11,26.3636,0
k=1,300,16,18.0625,27
k=2,300,16,18.0625,1354
greedy,300,14,19.9286,1
random,300,4,65.25,0
bad_greedy,300,8,32.5,0
k=1,300,14,19.9286,27
k=2,300,14,19.9286,1355
greedy,300,16,18.375,1
random,300,8,35.75,0
bad_greedy,300,12,21.5,0
k=1,300,16,17.5,27
k=2,300,16,17.5,1205
greedy,300,18,16.1667,0
random,300,9,32,0
bad_greedy,300,13,20.6923,0
k=1,300,18,16.1667,21
k=2,300,18,16.1667,1066
greedy,300,19,13.2105,0
random,300,7,42,0
bad_greedy,300,15,17.2,0
k=1,300,20,13.7,21
k=2,300,20,13.7,1059
greedy,300,19,15.5789,0
random,300,4,71.25,0
bad_greedy,300,14,19.9286,0
k=1,300,19,15.2105,22
k=2,300,19,15.2105,1086
greedy,300,19,15.6842,0
random,300,8,35.25,0
bad_greedy,300,12,21.8333,0
k=1,300,19,15.2632,22
k=2,300,19,15.2632,1085
greedy,300,20,14.1,0
random,300,7,42,0
bad_greedy,300,17,15.4118,0
k=1,300,20,14.1,21
k=2,300,20,14.1,1059
greedy,300,18,16.3889,0
random,300,3,94.6667,0
bad_greedy,300,8,37.125,0
k=1,300,18,16.3889,21
k=2,300,18,15.7222,1065
greedy,300,16,17.375,0
random,300,3,97.3333,0
bad_greedy,300,12,23.5833,0
k=1,300,16,17.375,22
k=2,300,16,17.375,1074
greedy,300,13,22.0769,0
random,300,4,73.25,0
bad_greedy,300,9,30,0
k=1,300,13,22.0769,22
k=2,300,13,22.0769,1078
greedy,300,19,14.6316,0
random,300,9,33.3333,0
bad_greedy,300,15,19.6667,0
k=1,300,19,14.6316,21
k=2,300,19,14.6316,1072
greedy,300,21,12.9524,1
random,300,7,41.2857,0
bad_greedy,300,19,15.2105,0
k=1,300,21,12.9524,21
k=2,300,21,12.9524,1071
greedy,300,15,18.9333,0
random,300,7,42.2857,0
bad_greedy,300,12,23.5833,0
k=1,300,15,18.9333,20
k=2,300,15,18.8667,1079
greedy,300,13,22.6923,0
random,300,4,74.5,0
bad_greedy,300,11,26.3636,0
k=1,300,13,22.5385,21
k=2,300,13,22.5385,1094
greedy,300,16,15.625,0
random,300,9,32.3333,0
bad_greedy,300,11,22.8182,0
k=1,300,17,16.7059,22
k=2,300,17,16.7059,1084
greedy,300,18,15.9444,0
random,300,11,26.2727,0
bad_greedy,300,14,19.7857,0
k=1,300,18,15.9444,22
k=2,300,18,15.9444,1092
greedy,300,18,16.2778,0
random,300,12,24.0833,0
bad_greedy,300,13,19.4615,0
k=1,300,18,15.2778,21
k=2,300,18,15.2778,1089
greedy,300,14,19.9286,1
random,300,4,71.25,0
bad_greedy,300,12,22.9167,0
k=1,300,14,19.9286,23
k=2,300,14,19.9286,1118
greedy,300,15,18.7333,1
random,300,5,57.8,0
bad_greedy,300,12,21.5833,0
k=1,300,15,18.7333,22
k=2,300,15,18.7333,1109
greedy,300,23,12.8261,0
random,300,7,42.7143,0
bad_greedy,300,20,14.15,0
k=1,300,23,12.8261,32
k=2,300,23,12.8261,1073
greedy,300,20,14.7,1
random,300,6,50,0
bad_greedy,300,15,19.9333,0
k=1,300,20,14.7,22
k=2,300,20,14.05,1107
greedy,300,19,14.6842,1
random,300,9,33.2222,0
bad_greedy,300,16,17.9375,0
k=1,300,19,14.6842,22
k=2,300,19,14.6842,1109
greedy,300,18,15.4444,0
random,300,7,40.1429,0
bad_greedy,300,16,18.1875,0
k=1,300,18,15.3889,22
k=2,300,18,15.3889,1086
greedy,300,14,18.5714,1
random,300,7,37.2857,0
bad_greedy,300,12,20.75,0
k=1,300,15,19.7333,22
k=2,300,15,19.7333,1100
greedy,300,18,16.6111,1
random,300,4,74,0
bad_greedy,300,14,20.7143,0
k=1,300,18,16.6111,22
k=2,300,18,16.6111,1103
greedy,300,17,16.2941,1
random,300,4,71.5,0
bad_greedy,300,13,20.2308,0
k=1,300,17,16.2941,22
k=2,300,17,16.2941,1112
greedy,300,16,17.1875,0
random,300,11,26.8182,0
bad_greedy,300,10,27.9,0
k=1,300,16,17.1875,23
k=2,300,16,17.1875,1109
greedy,300,19,14.8421,1
random,300,10,28.7,0
bad_greedy,300,17,16.4706,0
k=1,300,19,14.4737,22
k=2,300,19,14.4737,1094
greedy,300,18,15.2778,0
random,300,6,48.6667,0
bad_greedy,300,13,19.3846,0
k=1,300,18,14.8889,21
k=2,300,19,15.6842,1079
greedy,300,16,17.5625,0
random,300,4,65,0
bad_greedy,300,12,21.25,0
k=1,300,16,16.625,22
k=2,300,17,17.4118,1085
greedy,300,14,20.5,0
random,300,9,31,0
bad_greedy,300,11,26.0909,0
k=1,300,14,20.5,21
k=2,300,14,20.5,1092
greedy,300,12,22.8333,0
random,300,1,283,0
bad_greedy,300,8,33.375,0
k=1,300,12,22.8333,22
k=2,300,12,22.8333,1097
greedy,300,17,17.2941,0
random,300,3,98,0
bad_greedy,300,12,21.8333,0
k=1,300,17,17.2941,21
k=2,300,17,17.2941,1083
greedy,400,23,16.5217,0
random,400,11,35.8182,0
bad_greedy,400,21,17.0952,0
k=1,400,23,16.4783,21
k=2,400,23,16.4783,1052
greedy,400,19,18.7895,0
random,400,9,43.7778,0
bad_greedy,400,17,22.4118,0
k=1,400,19,18.7895,22
k=2,400,20,19.8,1093
greedy,400,24,16.2083,1
random,400,11,36.0909,0
bad_greedy,400,17,22.5882,0
k=1,400,24,16.2083,21
k=2,400,24,16.2083,1069
greedy,400,27,13.7778,1
random,400,13,30.7692,0
bad_greedy,400,23,17.1304,0
k=1,400,27,13.7778,21
k=2,400,27,13.7778,1068
greedy,400,19,20,0
random,400,5,78.4,0
bad_greedy,400,16,24.375,0
k=1,400,19,19.3158,21
k=2,400,19,19.3158,1082
greedy,400,21,18.0952,0
random,400,10,39.5,0
bad_greedy,400,16,22.3125,0
k=1,400,21,18.0952,22
k=2,400,21,18.0952,1086
greedy,400,21,18.381,1
random,400,6,64,0
bad_greedy,400,16,24.75,0
k=1,400,21,18.381,21
k=2,400,21,18.381,1085
greedy,400,18,21.4444,0
random,400,3,126.667,0
bad_greedy,400,12,29.75,0
k=1,400,18,21.4444,21
k=2,400,18,21.4444,1085
greedy,400,17,22,0
random,400,6,65.5,0
bad_greedy,400,14,25.2143,0
k=1,400,17,22,22
k=2,400,17,22,1094
greedy,400,21,18.4286,0
random,400,9,44.1111,0
bad_greedy,400,16,22.3125,0
k=1,400,21,18.4286,22
k=2,400,21,18.4286,1088
greedy,400,27,14.2963,0
random,400,8,49.75,0
bad_greedy,400,25,15.64,0
k=1,400,27,14.2963,21
k=2,400,27,14.2963,1052
greedy,400,21,18.7619,0
random,400,3,123,0
bad_greedy,400,20,19.35,0
k=1,400,21,18.7619,21
k=2,400,21,18.7619,1068
greedy,400,17,22.7647,1
random,400,4,96,0
bad_greedy,400,12,31.4167,0
k=1,400,17,22.7647,21
k=2,400,17,22.7647,1092
greedy,400,17,22.5294,0
random,400,7,54.5714,0
bad_greedy,400,12,33.25,0
k=1,400,17,22.5294,21
k=2,400,17,22.5294,1090
greedy,400,20,19.1,0
random,400,6,64,0
bad_greedy,400,14,27.4286,0
k=1,400,21,19,22
k=2,400,21,18.7619,1096
greedy,400,20,19,0
random,400,6,61.8333,0
bad_greedy,400,14,26.2143,0
k=1,400,20,18.55,21
k=2,400,21,18.7619,1082
greedy,400,22,18.1818,0
random,400,7,56.7143,0
bad_greedy,400,16,22.25,0
k=1,400,22,17.3636,21
k=2,400,22,17.3636,1081
greedy,400,18,21.9444,0
random,400,7,57.1429,0
bad_greedy,400,14,27.7143,0
k=1,400,18,21.9444,22
k=2,400,18,21.9444,1104
greedy,400,18,21.3333,1
random,400,8,46.25,0
bad_greedy,400,14,27.3571,0
k=1,400,18,21.3333,23
k=2,400,18,21.3333,1116
greedy,400,16,23.4375,1
random,400,3,121.667,0
bad_greedy,400,11,33.3636,0
k=1,400,16,23.4375,22
k=2,400,16,23.4375,1104
greedy,400,19,21,0
random,400,12,30.6667,0
bad_greedy,400,13,28.2308,0
k=1,400,19,20.0526,22
k=2,400,19,20.0526,1076
greedy,400,18,21.9444,0
random,400,4,95.75,0
bad_greedy,400,12,30.9167,0
k=1,400,18,21.9444,21
k=2,400,18,21.9444,1080
greedy,400,17,21.7647,0
random,400,5,76.6,0
bad_greedy,400,15,24.9333,0
k=1,400,17,21.7647,21
k=2,400,18,22.1111,1079
greedy,400,22,17.7273,0
random,400,7,56,0
bad_greedy,400,17,22.7647,0
k=1,400,22,17.7273,22
k=2,400,22,17.7273,1092
greedy,400,18,20.3889,0
random,400,6,64.5,0
bad_greedy,400,17,21.7059,0
k=1,400,19,20.4211,22
k=2,400,19,20.4211,1109
greedy,400,19,19.1053,0
random,400,6,64.5,0
bad_greedy,400,15,23.2,0
k=1,400,20,19.9,22
k=2,400,20,19.9,1096
greedy,400,20,19.95,0
random,400,6,65.5,0
bad_greedy,400,17,22.0588,0
k=1,400,20,19.95,23
k=2,400,20,19.95,1111
greedy,400,17,22.9412,0
random,400,4,99.25,0
bad_greedy,400,14,26.5714,0
k=1,400,17,22.6471,21
k=2,400,17,22.6471,1092
greedy,400,22,16.6818,0
random,400,6,65.8333,0
bad_greedy,400,17,20.8824,0
k=1,400,23,16.3478,21
k=2,400,23,16.3478,1082
greedy,400,24,15.3333,0
random,400,5,77.4,0
bad_greedy,400,18,20.6667,0
k=1,400,25,15.84,21
k=2,400,25,15.8,1081
greedy,400,17,21.8824,1
random,400,5,78.4,0
bad_greedy,400,13,30.6923,0
k=1,400,17,21.8824,22
k=2,400,17,21.8824,1103
greedy,400,20,18.75,0
random,400,11,31.5455,0
bad_greedy,400,19,20.5789,0
k=1,400,20,18.75,22
k=2,400,20,18.75,1094
greedy,400,23,16.4783,0
random,400,7,56.8571,0
bad_greedy,400,18,20.3889,0
k=1,400,23,16.4783,22
k=2,400,23,16.4783,1102
greedy,400,27,14.3704,0
random,400,10,39.8,0
bad_greedy,400,19,20.7368,0
k=1,400,27,14.3704,21
k=2,400,27,14.3704,1070
greedy,400,22,17.5,0
random,400,14,28.4286,0
bad_greedy,400,18,20.3889,0
k=1,400,22,17.5,23
k=2,400,22,17.5,1082
greedy,400,18,21.2778,0
random,400,10,40,0
bad_greedy,400,16,24.625,0
k=1,400,18,21.2778,23
k=2,400,18,21.2778,1118
greedy,400,26,14.0769,0
random,400,6,66.5,0
bad_greedy,400,19,20,0
k=1,400,27,14.5926,21
k=2,400,27,14.5926,1070
greedy,400,28,13.8214,1
random,400,15,26.6,0
bad_greedy,400,24,15.2917,0
k=1,400,28,13.8214,22
k=2,400,28,13.8214,1088
greedy,400,16,23.25,0
random,400,8,44.5,0
bad_greedy,400,15,25.8667,0
k=1,400,16,23.25,22
k=2,400,16,23.25,1109
greedy,400,23,17.1304,1
random,400,4,94.25,0
bad_greedy,400,18,21.2778,0
k=1,400,23,17.1304,22
k=2,400,23,17.1304,1086
greedy,400,19,20.5789,1
random,400,8,49.75,0
bad_greedy,400,16,23,0
k=1,400,19,20.5789,22
k=2,400,19,20.3684,1087
greedy,400,19,20.9474,0
random,400,11,36.2727,0
bad_greedy,400,14,26.7143,0
k=1,400,19,20.9474,21
k=2,400,19,20.9474,1086
greedy,400,19,18.7368,0
random,400,3,126.333,0
bad_greedy,400,17,23.1765,0
k=1,400,20,18.85,22
k=2,400,20,18.75,1091
greedy,400,19,20.4737,0
random,400,5,77,0
bad_greedy,400,12,31.3333,0
k=1,400,19,20.4737,21
k=2,400,19,20.4737,1067
greedy,400,23,16.6957,1
random,400,15,25.8667,0
bad_greedy,400,19,20.8947,0
k=1,400,23,16.6522,22
k=2,400,23,16.6522,1085
greedy,400,24,15.3333,1
random,400,6,62.6667,0
bad_greedy,400,19,19.7895,0
k=1,400,24,15.3333,20
k=2,400,24,15.3333,1052
greedy,400,23,15.6957,0
random,400,3,131,0
bad_greedy,400,16,21.5,0
k=1,400,24,16.4167,21
k=2,400,24,16.4167,1066
greedy,400,24,16.625,0
random,400,8,48.5,0
bad_greedy,400,19,19.5263,0
k=1,400,24,16.625,22
k=2,400,24,16.625,1076
greedy,400,19,19.7368,1
random,400,6,62.8333,0
bad_greedy,400,15,25.8,0
k=1,400,20,19.45,22
k=2,400,20,19.45,1099
greedy,400,28,13.8929,0
random,400,8,49.75,0
bad_greedy,400,23,16.4783,0
k=1,400,28,13.8929,21
k=2,400,28,13.8929,1062
greedy,400,18,20.8889,1
random,400,7,56,0
bad_greedy,400,15,25.6667,0
k=1,400,18,20.8889,22
k=2,400,18,20.8889,1101
greedy,400,21,18.381,0
random,400,9,44.1111,0
bad_greedy,400,13,29.6154,0
k=1,400,21,18.381,21
k=2,400,21,18.381,1104
greedy,400,19,19.6842,0
random,400,9,43.4444,0
bad_greedy,400,16,23.3125,0
k=1,400,19,19.6842,22
k=2,400,19,19.6842,1104
greedy,400,24,16.625,0
random,400,3,132.333,0
bad_greedy,400,19,20.1579,0
k=1,400,24,16.625,22
k=2,400,24,16.625,1089
greedy,400,20,19.7,0
random,400,6,65,0
bad_greedy,400,13,28.6154,0
k=1,400,20,19.7,22
k=2,400,20,19.55,1100
greedy,400,28,13.7143,1
random,400,7,56.8571,0
bad_greedy,400,25,15.24,0
k=1,400,28,13.7143,22
k=2,400,28,13.7143,1074
greedy,400,17,23.4118,0
random,400,8,48.875,0
bad_greedy,400,12,30.0833,0
k=1,400,17,23.4118,22
k=2,400,17,23.4118,1113
greedy,400,23,17.3043,0
random,400,10,39,0
bad_greedy,400,20,18.2,0
k=1,400,23,17,21
k=2,400,23,17,1078
greedy,400,22,18.0455,0
random,400,7,53.5714,0
bad_greedy,400,17,22.2941,0
k=1,400,22,18.0455,22
k=2,400,22,18.0455,1094
greedy,400,20,19.9,0
random,400,14,28.2143,0
bad_greedy,400,17,23.5294,0
k=1,400,20,19.9,22
k=2,400,20,19.9,1102
greedy,400,25,15.16,1
random,400,15,25.4667,0
bad_greedy,400,16,22.5,0
k=1,400,25,15.16,22
k=2,400,25,15.16,1087
greedy,400,20,19.95,0
random,400,5,74.4,0
bad_greedy,400,15,26.6,0
k=1,400,20,19.2,22
k=2,400,20,19.2,1106
greedy,400,17,22.8824,0
random,400,7,55.4286,0
bad_greedy,400,12,29.75,0
k=1,400,17,22.8824,22
k=2,400,17,22.8824,1112
greedy,400,20,19.35,1
random,400,2,197.5,0
bad_greedy,400,16,24.125,0
k=1,400,20,18.75,22
k=2,400,20,18.6,1092
greedy,400,25,14.56,0
random,400,13,29.9231,0
bad_greedy,400,21,17.5238,0
k=1,400,25,14.56,21
k=2,400,25,14.56,1076
greedy,400,16,23.5625,0
random,400,8,49.125,0
bad_greedy,400,11,34.8182,0
k=1,400,16,23.5625,22
k=2,400,16,23.5625,1109
greedy,400,24,15.625,0
random,400,7,55.5714,0
bad_greedy,400,22,16.5909,0
k=1,400,24,15.625,22
k=2,400,24,15.625,1078
greedy,400,17,23.1765,0
random,400,6,66.1667,0
bad_greedy,400,12,30.8333,0
k=1,400,17,23.1765,21
k=2,400,17,23.1765,1074
greedy,400,16,21.6875,1
random,400,3,132.667,0
bad_greedy,400,13,30,0
k=1,400,17,22.4118,21
k=2,400,17,22.4118,1075
greedy,400,25,15.08,0
random,400,9,44.4444,0
bad_greedy,400,20,20,0
k=1,400,25,15.08,21
k=2,400,25,15.08,1080
greedy,400,22,17.8182,0
random,400,9,44.3333,0
bad_greedy,400,16,24.8125,0
k=1,400,22,17.3636,21
k=2,400,22,17.3636,1073
greedy,400,20,19,0
random,400,7,55.7143,0
bad_greedy,400,15,26,0
k=1,400,20,19,22
k=2,400,20,19,1092
greedy,400,23,16.0435,0
random,400,10,39.4,0
bad_greedy,400,17,20.4706,0
k=1,400,23,16.0435,21
k=2,400,23,16.0435,1062
greedy,400,27,13.6667,0
random,400,17,23.0588,0
bad_greedy,400,24,16.4167,0
k=1,400,28,14.0357,21
k=2,400,28,14.0357,1079
greedy,400,22,17.1364,0
random,400,9,43.5556,0
bad_greedy,400,17,22.4118,0
k=1,400,22,17.1364,21
k=2,400,22,17.1364,1078
greedy,400,24,16.4583,0
random,400,9,44.1111,0
bad_greedy,400,19,20.1053,0
k=1,400,24,16.4583,21
k=2,400,24,16.4583,1080
greedy,400,24,16.5417,0
random,400,3,125,0
bad_greedy,400,20,19.8,0
k=1,400,24,16.4583,21
k=2,400,24,16.4583,1058
greedy,400,22,17.6818,0
random,400,8,48,0
bad_greedy,400,16,24,0
k=1,400,22,17.1364,21
k=2,400,22,17.1364,1060
greedy,400,16,23.3125,1
random,400,8,49.25,0
