algorithm,budget,coverage,cost_per_coverage,time
random,200,3,61.3333,0
bad_greedy,200,7,23.5714,0
k=1,200,10,19,23
k=2,200,10,19,1157
greedy,200,8,23,0
random,200,1,150,0
bad_greedy,200,7,24.1429,0
k=1,200,8,23,22
k=2,200,8,23,1120
greedy,300,16,17.0625,1
random,300,2,136.5,0
bad_greedy,300,9,26.5556,0
k=1,300,16,17.0625,25
k=2,300,16,17.0625,1156
greedy,300,14,20,0
random,300,4,63,0
bad_greedy,300,8,29.5,0
k=1,300,14,20,23
k=2,300,14,20,1160
greedy,300,15,19,0
random,300,6,47.8333,0
bad_greedy,300,10,28.5,0
k=1,300,15,19,21
k=2,300,15,19,1159
greedy,300,11,25.4545,1
random,300,6,42.3333,0
bad_greedy,300,6,42.1667,0
k=1,300,11,25.4545,24
k=2,300,11,25.4545,1183
greedy,300,14,21.0714,0
random,300,3,92.6667,0
bad_greedy,300,7,39.8571,0
k=1,300,14,21.0714,23
k=2,300,14,21.0714,1191
greedy,300,10,29.8,1
random,300,1,278,0
bad_greedy,300,8,35.25,0
k=1,300,10,27.5,24
k=2,300,10,27.5,1151
greedy,300,16,18.3125,0
random,300,5,51.6,0
bad_greedy,300,8,30.5,0
k=1,300,16,18.3125,23
k=2,300,16,18.3125,1170
greedy,300,11,25.4545,1
random,300,5,55.6,0
bad_greedy,300,8,31.75,0
k=1,300,12,24.8333,23
k=2,300,12,24.8333,1124
greedy,300,9,31.8889,1
random,300,3,96.3333,0
bad_greedy,300,6,48.8333,0
k=1,300,9,31.8889,22
k=2,300,9,31.8889,1123
greedy,300,9,27.6667,1
random,300,4,62,0
bad_greedy,300,8,36.5,0
k=1,300,9,27.6667,22
k=2,300,9,27.6667,1160
greedy,300,14,21,1
random,300,4,67,0
bad_greedy,300,8,29.875,0
k=1,300,14,21,23
k=2,300,14,21,1130
greedy,300,16,18.6875,0
random,300,6,44.8333,0
bad_greedy,300,10,28.3,0
k=1,300,16,18.6875,22
k=2,300,16,18.6875,1111
greedy,300,16,16.375,0
random,300,7,37,0
bad_greedy,300,14,17.0714,0
k=1,300,16,16.375,22
k=2,300,16,16.375,1090
greedy,300,18,16.3333,0
random,300,3,97.6667,0
bad_greedy,300,10,23.5,0
k=1,300,18,16.3333,22
k=2,300,18,16.3333,1111
greedy,300,15,19.4667,0
random,300,6,38.5,0
bad_greedy,300,11,21.4545,0
k=1,300,15,19.4667,22
k=2,300,15,19.4667,1094
greedy,300,14,18.2857,0
random,300,8,34.375,0
bad_greedy,300,11,21.5455,0
k=1,300,15,17.8,22
k=2,300,15,17.8,1087
greedy,300,14,21.0714,0
random,300,2,135.5,0
bad_greedy,300,11,22.1818,0
k=1,300,14,21.0714,22
k=2,300,14,21.0714,1097
greedy,300,9,29.5556,0
random,300,2,127,0
bad_greedy,300,5,59.4,0
k=1,300,9,29.5556,22
k=2,300,9,29.5556,1093
greedy,300,10,25.2,0
random,300,1,272,0
bad_greedy,300,7,34.8571,0
k=1,300,10,25.2,22
k=2,300,10,25.2,1102
greedy,300,12,24.5,0
random,300,4,69.5,0
bad_greedy,300,6,40.1667,0
k=1,300,12,22.9167,22
k=2,300,12,22.9167,1095
greedy,300,12,21.25,0
random,300,1,291,0
bad_greedy,300,10,24.8,0
k=1,300,13,23.0769,22
k=2,300,13,23.0769,1108
greedy,300,14,20.2143,0
random,300,9,32.3333,0
bad_greedy,300,8,29.75,0
k=1,300,14,20.2143,23
k=2,300,14,20.2143,1117
greedy,300,14,19.1429,1
random,300,10,29.4,0
bad_greedy,300,11,26.0909,0
k=1,300,15,19.5333,22
k=2,300,15,19.5333,1100
greedy,300,13,22.1538,1
random,300,4,63.75,0
bad_greedy,300,9,27,0
k=1,300,13,21.9231,23
k=2,300,13,21.9231,1120
greedy,300,13,22.8462,1
random,300,6,50,0
bad_greedy,300,11,25.8182,0
k=1,300,13,22.6923,23
k=2,300,13,22.6923,1119
greedy,300,10,23.9,1
random,300,1,271,0
bad_greedy,300,9,26.1111,0
k=1,300,11,26.7273,22
k=2,300,11,26.7273,1118
greedy,300,14,19,0
random,300,7,39,0
bad_greedy,300,11,21.6364,0
k=1,300,14,19,22
k=2,300,14,19,1108
greedy,300,15,19.9333,0
random,300,3,93,0
bad_greedy,300,8,35.125,0
k=1,300,15,19.9333,23
k=2,300,15,19.9333,1114
greedy,300,15,17.0667,0
random,300,2,140.5,0
bad_greedy,300,11,25.2727,0
k=1,300,16,18.75,22
k=2,300,16,18.4375,1105
greedy,300,13,22.0769,0
random,300,5,59.6,0
bad_greedy,300,6,46.8333,0
k=1,300,13,22.0769,22
k=2,300,13,22.0769,1094
greedy,300,13,21.2308,0
random,300,4,74.75,0
bad_greedy,300,10,24.1,0
k=1,300,13,21.2308,22
k=2,300,13,21.2308,1097
greedy,300,12,22.6667,0
random,300,4,72.25,0
bad_greedy,300,7,40.1429,0
k=1,300,12,22.6667,22
k=2,300,12,22.6667,1106
greedy,300,16,17.5625,0
random,300,2,129,0
bad_greedy,300,8,32.375,0
k=1,300,16,17.5625,21
k=2,300,16,17.5625,1081
greedy,300,12,21.25,0
random,300,5,50.4,0
bad_greedy,300,9,31.5556,0
k=1,300,13,22.6154,22
k=2,300,13,22.6154,1081
greedy,300,18,13.7778,0
random,300,3,91,0
bad_greedy,300,15,16.9333,0
k=1,300,18,13.7778,22
k=2,300,18,13.7778,1155
greedy,300,12,20.25,0
random,300,6,42,0
bad_greedy,300,8,31.875,0
k=1,300,14,20.6429,22
k=2,300,14,20.6429,1142
greedy,300,13,19.9231,1
random,300,4,64.75,0
bad_greedy,300,7,37.7143,0
k=1,300,13,19.9231,22
k=2,300,13,19.9231,1101
greedy,300,12,22.8333,0
random,300,3,99,0
bad_greedy,300,7,34.8571,0
k=1,300,12,22.8333,22
k=2,300,12,22.8333,1104
greedy,300,9,28,1
random,300,5,55.2,0
bad_greedy,300,6,49.6667,0
k=1,300,9,28,22
k=2,300,9,28,1098
greedy,300,12,23.5833,0
random,300,3,84,0
bad_greedy,300,6,46.8333,0
k=1,300,12,23.5833,22
k=2,300,12,23.5833,1092
greedy,300,12,22.25,0
random,300,5,49.6,0
bad_greedy,300,7,33.7143,0
k=1,300,13,22.6923,22
k=2,300,13,22.6923,1092
greedy,300,16,18.5,0
random,300,9,28.8889,0
bad_greedy,300,12,23.6667,0
k=1,300,17,17.5294,21
k=2,300,17,17.5294,1072
greedy,300,13,22,0
random,300,3,93.3333,0
bad_greedy,300,9,33,0
k=1,300,13,22,21
k=2,300,13,22,1094
greedy,300,9,27.7778,1
random,300,6,49,0
bad_greedy,300,8,30,0
k=1,300,10,28.1,22
k=2,300,10,27.9,1103
greedy,300,14,18.6429,1
random,300,5,55.8,0
bad_greedy,300,12,24.5,0
k=1,300,14,18.3571,21
k=2,300,14,18.3571,1094
greedy,300,10,26.1,0
random,300,6,45.5,0
bad_greedy,300,9,32.2222,0
k=1,300,11,26.6364,23
k=2,300,11,26.6364,1107
greedy,300,13,19.8462,0
random,300,6,41.6667,0
bad_greedy,300,9,30.1111,0
k=1,300,13,19.8462,22
k=2,300,13,19.8462,1088
greedy,300,11,24.3636,1
random,300,6,50,0
bad_greedy,300,9,32.7778,0
k=1,300,11,24.3636,23
k=2,300,11,24.3636,1121
greedy,300,11,23.3636,0
random,300,6,48.6667,0
bad_greedy,300,9,27.6667,0
k=1,300,12,24.5,23
k=2,300,12,24.5,1131
greedy,300,13,21.8462,1
random,300,4,68.75,0
bad_greedy,300,10,29.9,0
k=1,300,13,21.8462,23
k=2,300,13,21.8462,1128
greedy,300,12,24.1667,0
random,300,5,59,0
bad_greedy,300,5,48.8,0
k=1,300,12,24.1667,22
k=2,300,12,24.1667,1112
greedy,300,12,21,1
random,300,5,52.8,0
bad_greedy,300,8,36.875,0
k=1,300,13,22.5385,22
k=2,300,13,22.5385,1114
greedy,300,15,19.4667,0
random,300,2,139,0
bad_greedy,300,7,34.1429,0
k=1,300,15,19.4667,22
k=2,300,15,19.4667,1103
greedy,300,19,13.4211,0
random,300,6,46.3333,0
bad_greedy,300,11,24.8182,0
k=1,300,19,13.4211,22
k=2,300,19,13.4211,1092
greedy,300,14,17.2143,0
random,300,7,37.8571,0
bad_greedy,300,14,21.2143,0
k=1,300,15,18.8667,22
k=2,300,15,18.8667,1106
greedy,300,12,22.25,0
random,300,3,94.3333,0
bad_greedy,300,9,27.5556,0
k=1,300,13,22.9231,22
k=2,300,13,22.9231,1096
greedy,300,11,24.6364,0
random,300,4,66,0
bad_greedy,300,5,52,0
k=1,300,12,25,22
k=2,300,12,25,1106
greedy,300,11,22.5455,0
random,300,1,246,0
bad_greedy,300,10,29.8,0
k=1,300,11,22.5455,21
k=2,300,11,22.5455,1095
greedy,300,10,28.8,0
random,300,5,52,0
bad_greedy,300,6,47.6667,0
k=1,300,10,28.8,21
k=2,300,10,28.8,1108
greedy,300,12,23.5833,0
random,300,2,140.5,0
bad_greedy,300,6,42.1667,0
k=1,300,12,23.5833,22
k=2,300,12,23.5833,1096
greedy,300,14,19.7857,0
random,300,3,93.3333,0
bad_greedy,300,9,32.8889,0
k=1,300,14,19.7857,22
k=2,300,14,19.7857,1084
greedy,300,13,22.8462,0
random,300,2,125,0
bad_greedy,300,8,35.375,0
k=1,300,13,22.5385,22
k=2,300,13,22.5385,1107
greedy,300,17,17.2941,0
random,300,12,22.6667,0
bad_greedy,300,12,24.4167,0
k=1,300,17,17.2941,22
k=2,300,17,17.2941,1099
greedy,300,12,22.3333,0
random,300,3,94.3333,0
bad_greedy,300,11,26.6364,0
k=1,300,12,21.25,22
k=2,300,12,21.25,1108
greedy,300,13,22.0769,1
random,300,7,40.2857,0
bad_greedy,300,11,26.4545,0
k=1,300,13,20.6923,27
k=2,300,13,20.6923,1353
greedy,300,12,22.5833,1
random,300,2,120.5,0
bad_greedy,300,8,30.5,0
k=1,300,12,22.5833,27
k=2,300,12,22.5833,1355
greedy,300,16,18.6875,1
random,300,7,40.7143,0
bad_greedy,300,8,35.5,0
k=1,300,16,18.6875,26
k=2,300,16,18.6875,1350
greedy,300,10,29.4,1
random,300,2,121,0
bad_greedy,300,6,41.8333,0
k=1,300,10,29.4,27
k=2,300,10,29.4,1365
greedy,300,13,22.6154,0
random,300,2,134,0
bad_greedy,300,4,59.25,0
k=1,300,13,22.6154,22
k=2,300,13,22.6154,1099
greedy,300,11,21.6364,0
random,300,4,67.75,0
bad_greedy,300,10,29.9,0
k=1,300,12,22.5,21
k=2,300,12,22.5,1097
greedy,300,15,18.6667,0
random,300,5,57.4,0
bad_greedy,300,9,28.1111,0
k=1,300,15,18.6667,22
k=2,300,15,18.6667,1092
greedy,300,16,17.25,1
random,300,3,98.3333,0
bad_greedy,300,10,25.4,0
k=1,300,16,17.25,22
k=2,300,16,17.25,1092
greedy,300,10,24.9,0
random,300,4,73.5,0
bad_greedy,300,8,35.875,0
k=1,300,11,26.5455,22
k=2,300,11,26.5455,1089
greedy,300,13,22.2308,0
random,300,5,49.2,0
bad_greedy,300,8,36.125,0
k=1,300,13,22.2308,21
k=2,300,13,22.2308,1085
greedy,300,9,32.1111,1
random,300,3,94.3333,0
bad_greedy,300,6,39.3333,0
k=1,300,9,32.1111,22
k=2,300,9,32.1111,1098
greedy,300,12,24.4167,0
random,300,7,39.7143,0
bad_greedy,300,6,48.6667,0
k=1,300,12,24.4167,21
k=2,300,12,24.4167,1092
greedy,300,11,26.4545,0
random,300,4,58.5,0
bad_greedy,300,9,30.5556,0
k=1,300,11,26.4545,22
k=2,300,11,22.6364,1092
greedy,300,12,23.5833,0
random,300,2,140,0
bad_greedy,300,9,31.8889,0
k=1,300,12,23.5833,21
k=2,300,12,23.5833,1083
greedy,300,12,23.4167,0
random,300,2,144,0
bad_greedy,300,9,26,0
k=1,300,12,23.4167,21
k=2,300,12,23.4167,1087
greedy,300,10,29.6,0
random,300,3,95.6667,0
bad_greedy,300,4,62.5,0
k=1,300,10,29.6,23
k=2,300,10,29.6,1116
greedy,300,13,18.7692,0
random,300,4,74.5,0
bad_greedy,300,6,41.8333,0
k=1,300,14,19.7857,21
k=2,300,14,19.7857,1097
greedy,300,13,21.3846,0
random,300,2,133.5,0
bad_greedy,300,7,33.7143,0
k=1,300,13,21.3846,21
k=2,300,13,21.3846,1106
greedy,300,10,29.8,0
random,300,3,97,0
bad_greedy,300,6,49.3333,0
k=1,300,10,29.8,22
k=2,300,10,29.8,1099
greedy,300,12,22.8333,0
random,300,2,137.5,0
bad_greedy,300,10,24.4,0
k=1,300,12,22.8333,23
k=2,300,12,22.8333,1116
greedy,300,14,19.1429,1
random,300,6,50,0
bad_greedy,300,6,40,0
k=1,300,14,19.1429,22
k=2,300,14,19.1429,1122
greedy,300,11,22.9091,0
random,300,3,94,0
bad_greedy,300,6,42.6667,0
k=1,300,12,23.3333,22
k=2,300,12,23.3333,1113
greedy,300,10,24.8,1
random,300,4,64,0
bad_greedy,300,7,33.8571,0
k=1,300,11,27.2727,23
k=2,300,11,27.2727,1129
greedy,300,12,24.75,0
random,300,3,83.6667,0
bad_greedy,300,6,46.6667,0
k=1,300,12,24.75,23
k=2,300,12,24.75,1124
greedy,300,11,24.1818,0
random,300,2,126,0
bad_greedy,300,8,36.625,0
k=1,300,11,24.1818,22
k=2,300,11,24.1818,1083
greedy,300,12,23.75,1
random,300,6,47.1667,0
bad_greedy,300,6,41.6667,0
k=1,300,12,23.75,22
k=2,300,12,23.75,1121
greedy,300,12,23.25,1
random,300,3,89.6667,0
bad_greedy,300,8,30.875,0
k=1,300,12,23.25,22
k=2,300,12,23.25,1120
greedy,300,15,17.4,1
random,300,4,67.75,0
bad_greedy,300,12,23.6667,0
k=1,300,15,17.4,22
k=2,300,15,17.4,1114
greedy,300,15,19.6667,0
random,300,4,74.75,0
bad_greedy,300,14,20.2857,0
k=1,300,15,19.6667,23
k=2,300,15,19.6667,1118
greedy,300,14,19.9286,1
random,300,4,70.25,0
bad_greedy,300,8,31.25,0
k=1,300,14,19.9286,22
k=2,300,14,19.9286,1113
greedy,300,13,19.3077,0
random,300,3,86,0
bad_greedy,300,12,23.6667,0
k=1,300,14,20.4286,21
k=2,300,14,20.4286,1091
greedy,300,14,19.2143,1
random,300,7,40.8571,0
bad_greedy,300,9,28,0
k=1,300,14,19.2143,21
k=2,300,14,19.2143,1096
greedy,300,9,32.3333,0
random,300,3,98,0
bad_greedy,300,6,49.3333,0
k=1,300,9,32.3333,22
k=2,300,9,32.3333,1112
greedy,300,11,25.4545,0
random,300,1,241,0
bad_greedy,300,7,38.1429,0
k=1,300,11,25.4545,25
k=2,300,11,25.4545,1095
greedy,300,16,18.4375,0
random,300,3,83.3333,0
bad_greedy,300,11,25.2727,0
k=1,300,16,18,22
k=2,300,16,18,1103
greedy,300,16,17,0
random,300,6,46.8333,0
bad_greedy,300,8,29.75,0
k=1,300,16,17,21
k=2,300,16,17,1092
greedy,400,14,24.7143,0
random,400,5,77.2,0
bad_greedy,400,9,43.6667,0
k=1,400,15,26.0667,21
k=2,400,15,26.0667,1119
greedy,400,17,21.7647,1
random,400,7,54.7143,0
bad_greedy,400,7,53.8571,0
k=1,400,17,21.7647,22
k=2,400,17,21.7647,1096
greedy,400,14,27.0714,0
random,400,3,119.667,0
bad_greedy,400,10,35.1,0
k=1,400,14,27.0714,21
k=2,400,14,27.0714,1085
greedy,400,20,17.6,0
random,400,5,71.4,0
bad_greedy,400,9,40.3333,0
k=1,400,20,17.6,21
k=2,400,20,17.6,1076
greedy,400,16,22.5,0
random,400,4,95.5,0
bad_greedy,400,10,36.3,0
k=1,400,16,22.5,22
k=2,400,16,22.5,1096
greedy,400,17,22.1765,0
random,400,4,98.5,0
bad_greedy,400,8,45.125,0
k=1,400,18,21,21
k=2,400,18,21,1088
greedy,400,14,27.4286,0
random,400,4,97.25,0
bad_greedy,400,9,39,0
k=1,400,14,27.4286,21
k=2,400,14,27.4286,1092
greedy,400,14,26.8571,0
random,400,3,125.333,0
bad_greedy,400,11,32.9091,0
k=1,400,14,26.8571,22
k=2,400,14,26.8571,1098
greedy,400,14,25.8571,0
random,400,4,99.5,0
bad_greedy,400,11,32.0909,0
k=1,400,14,25.8571,21
k=2,400,14,25.8571,1092
greedy,400,16,24.625,0
random,400,6,65.3333,0
bad_greedy,400,10,37.1,0
k=1,400,16,24.625,22
k=2,400,16,24.625,1093
greedy,400,14,26.7857,0
random,400,5,78.4,0
bad_greedy,400,11,33.1818,0
k=1,400,14,26.7857,22
k=2,400,14,26.7857,1095
greedy,400,14,28.5714,0
random,400,7,50.2857,0
bad_greedy,400,10,34.5,0
k=1,400,14,28.0714,21
k=2,400,14,28.0714,1102
greedy,400,16,24.0625,0
random,400,8,43.625,0
bad_greedy,400,12,29.0833,0
k=1,400,17,23.5294,21
k=2,400,17,23.5294,1093
greedy,400,13,27.9231,0
random,400,5,75.2,0
bad_greedy,400,9,37,0
k=1,400,14,28.4286,21
k=2,400,14,28.4286,1092
greedy,400,11,33.6364,0
random,400,4,88.25,0
bad_greedy,400,8,47.75,0
k=1,400,11,33.6364,22
k=2,400,11,33.6364,1099
greedy,400,14,25.0714,0
random,400,7,53.7143,0
bad_greedy,400,10,37.1,0
k=1,400,14,25.0714,22
k=2,400,14,25.0714,1099
greedy,400,19,20.8421,0
random,400,3,118.333,0
bad_greedy,400,13,27.7692,0
k=1,400,19,20.8421,23
k=2,400,19,20.8421,1119
greedy,400,15,25.9333,0
random,400,4,86,0
bad_greedy,400,10,36.7,0
k=1,400,15,25.9333,22
k=2,400,15,25.9333,1117
greedy,400,13,28.6923,0
random,400,7,53.5714,0
bad_greedy,400,10,33.9,0
k=1,400,13,28.6923,23
k=2,400,13,28.6923,1124
greedy,400,15,26.2667,0
random,400,6,59.5,0
bad_greedy,400,6,57.5,0
k=1,400,16,24.5625,29
k=2,400,16,24.5625,1109
greedy,400,16,24.75,1
random,400,5,80,0
bad_greedy,400,7,52.8571,0
k=1,400,16,24.75,22
k=2,400,16,24.75,1080
greedy,400,16,24.375,0
random,400,10,38.8,0
bad_greedy,400,10,34.4,0
k=1,400,16,24.375,22
k=2,400,16,24.375,1079
greedy,400,11,31.4545,0
random,400,4,91.75,0
bad_greedy,400,9,42.7778,0
k=1,400,12,31.9167,31
k=2,400,12,31.9167,1119
greedy,400,18,21.5,0
random,400,5,73.8,0
bad_greedy,400,16,21.875,0
k=1,400,18,21.5,23
k=2,400,18,21.5,1113
greedy,400,17,22,0
random,400,2,177.5,0
bad_greedy,400,11,31.0909,0
k=1,400,17,22,22
k=2,400,17,22,1114
greedy,400,13,30.3077,0
random,400,4,94.75,0
bad_greedy,400,9,38.6667,0
k=1,400,13,30.3077,22
k=2,400,13,30.3077,1110
greedy,400,15,24.8667,0
random,400,6,64.5,0
bad_greedy,400,9,39.3333,0
k=1,400,15,24.8667,22
k=2,400,15,24.8667,1095
greedy,400,14,27.5714,0
random,400,3,119.667,0
bad_greedy,400,12,30.1667,0
k=1,400,14,26.7857,21
k=2,400,14,26.7857,1101
greedy,400,12,30.75,0
random,400,4,96.75,0
bad_greedy,400,11,33.1818,0
k=1,400,12,30.75,22
k=2,400,12,30.75,1107
greedy,400,16,22.875,0
random,400,3,126,0
bad_greedy,400,14,28.0714,0
k=1,400,16,22.875,22
k=2,400,16,22.875,1099
greedy,400,17,22.8235,0
random,400,11,34.7273,0
bad_greedy,400,12,30.9167,0
k=1,400,17,22.8235,22
k=2,400,17,22.8235,1106
greedy,400,18,22,0
random,400,2,186,0
bad_greedy,400,10,34.9,0
k=1,400,18,22,22
k=2,400,18,22,1102
greedy,400,14,27.9286,0
random,400,3,124,0
bad_greedy,400,9,42.1111,0
k=1,400,14,27.9286,22
k=2,400,14,27.9286,1106
greedy,400,14,26.2143,0
random,400,11,36.0909,0
bad_greedy,400,7,54.5714,0
k=1,400,14,26.2143,22
k=2,400,14,26.2143,1105
greedy,400,16,25,1
random,400,5,79.6,0
bad_greedy,400,12,32.3333,0
k=1,400,16,24,22
k=2,400,16,24,1109
greedy,400,14,24.8571,0
random,400,3,132.333,0
bad_greedy,400,11,36,0
k=1,400,15,26.2,22
k=2,400,15,26.2,1102
greedy,400,19,20.2632,0
random,400,7,49.8571,0
bad_greedy,400,13,29,0
k=1,400,19,20.2632,23
k=2,400,19,20.2632,1109
greedy,400,18,21.5556,1
random,400,8,50,0
bad_greedy,400,8,43,0
k=1,400,18,21.5556,22
k=2,400,18,21.5556,1108
greedy,400,18,19.5556,1
random,400,7,51.8571,0
bad_greedy,400,13,29.2308,0
k=1,400,18,19.5556,22
k=2,400,18,19.5556,1114
greedy,400,16,24.75,0
random,400,5,79.2,0
bad_greedy,400,13,27.2308,0
k=1,400,16,23.0625,22
k=2,400,16,23.0625,1104
greedy,400,20,19.9,0
random,400,3,116.667,0
bad_greedy,400,12,29.3333,0
k=1,400,20,19.9,21
k=2,400,20,19.9,1083
greedy,400,15,26,0
random,400,4,96.75,0
bad_greedy,400,9,39,0
k=1,400,15,24.7333,23
k=2,400,15,24.7333,1098
greedy,400,13,30.7692,1
random,400,2,184,0
bad_greedy,400,7,51.5714,0
k=1,400,13,30.7692,21
k=2,400,13,30.7692,1088
greedy,400,18,21.2778,1
random,400,7,57,0
bad_greedy,400,15,24.9333,0
k=1,400,18,21.2778,22
k=2,400,18,21.2778,1112
greedy,400,18,21.5,1
random,400,6,65.8333,0
bad_greedy,400,8,43.875,0
k=1,400,18,20.6111,22
k=2,400,18,20.6111,1084
greedy,400,16,24.5,0
random,400,5,71.2,0
bad_greedy,400,13,29.0769,0
k=1,400,16,24.5,21
k=2,400,16,24.5,1073
greedy,400,16,22.75,0
random,400,2,198,0
bad_greedy,400,14,24.1429,0
k=1,400,16,22.75,22
k=2,400,16,22.75,1096
greedy,400,18,22,1
random,400,6,60.5,0
bad_greedy,400,13,27,0
k=1,400,19,21,22
k=2,400,19,21,1103
greedy,400,14,25.7143,0
random,400,5,77,0
bad_greedy,400,13,28.9231,0
k=1,400,14,25.7143,22
k=2,400,14,25.7143,1103
greedy,400,17,22.1176,0
random,400,5,79.8,0
bad_greedy,400,8,45.5,0
k=1,400,17,22.1176,22
k=2,400,17,22.1176,1118
greedy,400,17,21.1765,0
random,400,9,43.3333,0
bad_greedy,400,12,31.5,0
k=1,400,17,21.1765,22
k=2,400,17,21.1765,1062
greedy,400,15,24.2,1
random,400,4,97.75,0
bad_greedy,400,10,35.6,0
k=1,400,15,24.2,22
k=2,400,15,24.2,1117
greedy,400,16,24.5,0
random,400,6,57.3333,0
bad_greedy,400,11,32.0909,0
k=1,400,16,24.5,22
k=2,400,16,24.5,1098
greedy,400,18,21.3889,0
random,400,8,47.875,0
bad_greedy,400,13,28.5385,0
k=1,400,18,21.3889,22
k=2,400,18,21.3889,1101
greedy,400,12,28.8333,1
random,400,8,48.875,0
bad_greedy,400,8,46.875,0
k=1,400,13,29.5385,23
k=2,400,13,29.5385,1109
greedy,400,17,22.4706,0
random,400,3,120.667,0
bad_greedy,400,11,34.2727,0
k=1,400,17,22.4706,22
k=2,400,17,22.4706,1104
greedy,400,13,28.6154,0
random,400,2,194.5,0
bad_greedy,400,9,42.4444,0
k=1,400,13,28.6154,22
k=2,400,13,28.6154,1096
greedy,400,14,25.4286,0
random,400,5,73.2,0
bad_greedy,400,13,29.5385,0
k=1,400,15,26.0667,21
k=2,400,15,26.0667,1088
greedy,400,16,23.875,0
random,400,7,49.4286,0
bad_greedy,400,15,26.5333,0
k=1,400,16,23.875,22
k=2,400,16,23.875,1102
greedy,400,16,23.1875,1
random,400,2,181,0
bad_greedy,400,11,33.4545,0
k=1,400,16,23.1875,22
k=2,400,16,23.1875,1112
greedy,400,16,24.5625,0
random,400,4,96.25,0
bad_greedy,400,10,36.7,0
k=1,400,16,24.0625,22
k=2,400,16,24.0625,1114
greedy,400,21,18.4762,0
random,400,6,64,0
bad_greedy,400,16,23,0
k=1,400,21,18.4762,22
k=2,400,21,18.4762,1085
greedy,400,17,20.5882,1
random,400,5,73.2,0
bad_greedy,400,14,24.9286,0
k=1,400,18,20.1111,22
k=2,400,19,20.3684,1113
greedy,400,13,29,1
random,400,3,123.667,0
bad_greedy,400,7,54,0
k=1,400,13,29,22
k=2,400,13,29,1114
greedy,400,18,21.8333,1
random,400,4,91.5,0
bad_greedy,400,13,27.6154,0
k=1,400,18,21.8333,22
k=2,400,18,20.2222,1098
greedy,400,16,22.75,1
random,400,4,99.5,0
bad_greedy,400,10,38.2,0
k=1,400,16,22.75,23
k=2,400,16,22.75,1104
greedy,400,16,24.4375,0
random,400,6,58.8333,0
bad_greedy,400,11,34.9091,0
k=1,400,17,22.7647,22
k=2,400,17,22.7647,1083
greedy,400,12,31.25,0
random,400,6,62,0
bad_greedy,400,10,35.9,0
k=1,400,12,31.1667,22
k=2,400,12,31.1667,1085
greedy,400,15,25.6,0
random,400,5,76.6,0
bad_greedy,400,8,49.25,0
k=1,400,15,24.3333,22
k=2,400,15,24.3333,1097
greedy,400,16,24.625,0
random,400,10,39.8,0
bad_greedy,400,7,53,0
k=1,400,16,23.8125,21
k=2,400,16,23.8125,1083
greedy,400,15,23.3333,0
random,400,7,55.8571,0
bad_greedy,400,9,42.7778,0
k=1,400,16,24.4375,21
k=2,400,16,24.4375,1104
greedy,400,14,26.3571,0
random,400,6,60.8333,0
bad_greedy,400,9,38.8889,0
k=1,400,14,26.3571,21
k=2,400,14,26.3571,1095
greedy,400,19,19.3158,0
random,400,5,75.4,0
bad_greedy,400,14,27.5,0
k=1,400,20,19.65,21
k=2,400,20,19.65,1083
greedy,400,17,23.3529,0
random,400,8,43.375,0
bad_greedy,400,13,28.4615,0
k=1,400,17,23.3529,21
k=2,400,17,23.3529,1092
greedy,400,16,22.75,0
random,400,4,91,0
bad_greedy,400,12,30.75,0
k=1,400,16,22.75,21
k=2,400,16,22.75,1084
greedy,400,17,22.9412,0
random,400,4,97.5,0
bad_greedy,400,12,29.6667,0
k=1,400,17,22.9412,22
k=2,400,17,22.9412,1094
greedy,400,13,30.3846,0
random,400,5,79.2,0
bad_greedy,400,7,47.2857,0
k=1,400,13,30.3846,22
k=2,400,13,30.3846,1090
greedy,400,15,25.6667,1
random,400,4,86.25,0
bad_greedy,400,8,42.5,0
k=1,400,15,25.6667,22
k=2,400,15,25.6667,1098
greedy,400,19,19,0
random,400,3,121.333,0
bad_greedy,400,18,22.1667,0
k=1,400,19,19,22
k=2,400,19,19,1103
greedy,400,16,22.375,1
random,400,4,82.25,0
bad_greedy,400,10,38.8,0
k=1,400,16,22.375,22
k=2,400,16,22.375,1101
greedy,400,16,23.8125,0
random,400,2,186,0
bad_greedy,400,9,39.6667,0
k=1,400,16,23.8125,22
k=2,400,16,23.8125,1098
greedy,400,13,30.1538,0
random,400,5,74.8,0
bad_greedy,400,9,40.3333,0
k=1,400,13,27.7692,22
k=2,400,14,28.5714,1112
greedy,400,14,25.5,0
random,400,6,65.1667,0
bad_greedy,400,12,33.1667,0
k=1,400,15,25.6667,22
k=2,400,15,25.6667,1100
greedy,400,13,30.6154,0
random,400,5,70.2,0
bad_greedy,400,7,49.2857,0
k=1,400,13,30.6154,22
k=2,400,13,30.6154,1105
greedy,400,17,23.4706,0
random,400,10,36.9,0
bad_greedy,400,6,63.1667,0
k=1,400,17,23.4706,23
k=2,400,17,23.4706,1101
greedy,400,15,23.0667,0
random,400,7,57,0
bad_greedy,400,12,30.75,0
k=1,400,16,24.625,21
k=2,400,16,24.625,1078
greedy,400,15,23.3333,0
random,400,11,35.1818,0
bad_greedy,400,13,29.4615,0
k=1,400,15,23.3333,21
k=2,400,15,23.3333,1101
greedy,400,16,24.1875,0
random,400,6,66.3333,0
bad_greedy,400,13,27.5385,0
k=1,400,16,24.1875,22
k=2,400,16,24.1875,1097
